epochs,MAE,MRSTFT
9764,0.000581991,0.00437118
9765,0.000237411,0.001918128
9766,0.000470372,0.002947128
9767,0.000643782,0.005718822
9768,0.000352208,0.002843341
9769,0.00355913,0.029078431
9770,0.000751594,0.006882596
9771,0.000543579,0.00189394
9772,0.000380493,0.00304885
9773,0.000892205,0.003886566
9774,0.001314562,0.010004904
9775,0.000547823,0.00552134
9776,0.000932613,0.004131799
9777,0.000914256,0.003844886
9778,0.000619802,0.002518353
9779,0.000836519,0.002991022
9780,0.000821139,0.003935776
9781,0.000410496,0.002792151
9782,0.000437124,0.003029637
9783,0.000273629,0.001506211
9784,0.000267159,0.002706594
9785,0.000688476,0.005709904
9786,0.000747621,0.002843972
9787,0.000739487,0.005572084
9788,0.001580747,0.010375446
9789,0.000467254,0.003532753
9790,0.00074011,0.007154746
9791,0.000659795,0.003465142
9792,0.001602739,0.013558625
9793,0.000723499,0.003185311
9794,0.000422855,0.001667099
9795,0.001229778,0.008727392
9796,0.000554673,0.004021192
9797,0.000545246,0.00531839
9798,0.000342277,0.002026937
9799,0.00054232,0.004037892
9800,0.000577118,0.003159111
9801,0.000182329,0.000958417
9802,0.001231416,0.003385573
9803,0.001103766,0.002713189
9804,0.000829301,0.00468946
9805,0.001091258,0.0048663
9806,0.001712247,0.004408238
9807,0.001512398,0.004045285
9808,0.000551193,0.002520427
9809,0.001162391,0.005280752
9810,0.001743534,0.005690914
9811,0.001451604,0.00907687
9812,0.000420331,0.003653766
9813,0.000888848,0.004976581
9814,0.001745902,0.009474237
9815,0.000493067,0.003878976
9816,0.000775662,0.002992297
9817,0.001036756,0.003238342
9818,0.000851497,0.004571525
9819,0.003301985,0.02603735
9820,0.001137222,0.004873162
9821,0.001089635,0.005176857
9822,0.000912513,0.00618518
9823,0.000444307,0.004962731
9824,0.000183249,0.001786274
9825,0.000444064,0.004473661
9826,0.000518739,0.003980295
9827,0.000251132,0.002971646
9828,0.000192203,0.001288815
9829,0.000895985,0.005723755
9830,0.001958543,0.015047981
9831,0.000473147,0.003036167
9832,0.003411298,0.0201423
9833,0.000532075,0.003580422
9834,0.000873879,0.004464571
9835,0.002926304,0.022124983
9836,0.001472927,0.006819235
9837,0.001523272,0.00972335
9838,9.57E-05,0.000770419
9839,0.000860319,0.007068431
9840,0.000782034,0.006438228
9841,0.001043488,0.009359836
9842,0.000733443,0.002635231
9843,0.00553003,0.030561113
9844,0.000845007,0.007143092
9845,0.000556763,0.004139545
9846,0.000389596,0.003780331
9847,0.000878153,0.007408499
9848,0.000491606,0.004008104
9849,0.000403216,0.00138918
9850,0.000776246,0.006011006
9851,0.000452639,0.004079191
9852,0.000373802,0.001251167
9853,0.001099278,0.007682033
9854,0.001265215,0.011416836
9855,0.000908936,0.005508876
9856,0.000427501,0.002660485
9857,0.000559876,0.002984385
9858,0.000644245,0.003338023
9859,5.22E-05,0.000359973
9860,0.00592364,0.043105987
9861,0.001829969,0.007139624
9862,0.00153184,0.005656165
9863,0.001343457,0.008856505
9864,0.000526515,0.004707753
9865,0.00044789,0.000941451
9866,0.001088449,0.008754612
9867,0.000476417,0.002965384
9868,0.001709566,0.011836444
9869,0.000607295,0.003002791
9870,0.00120574,0.008820646
9871,0.00470783,0.039810936
9872,0.002154222,0.015697551
9873,0.000221294,0.002531381
9874,0.000272751,0.000797386
9875,0.0005797,0.00499029
9876,0.000280501,0.002408576
9877,0.000554424,0.004818722
9878,0.000760263,0.007299369
9879,0.000290798,0.002360105
9880,0.000458301,0.004779448
9881,0.000331868,0.002708141
9882,0.000670158,0.005847692
9883,0.000629172,0.00602701
9884,0.000436026,0.004251569
9885,0.000552754,0.005584982
9886,0.001652817,0.011134077
9887,0.000714058,0.006503602
9888,0.000568322,0.003056367
9889,0.000310483,0.002325046
9890,0.001289072,0.008665875
9891,0.000692641,0.005942401
9892,0.000736149,0.003337865
9893,0.00035505,0.00170654
9894,0.000852113,0.00612627
9895,0.001165883,0.005444087
9896,0.001272847,0.008860771
9897,0.002745891,0.020948039
9898,0.000759823,0.00380426
9899,0.000692496,0.005400426
9900,0.001035616,0.003367822
9901,0.000904906,0.003978089
9902,0.00040922,0.003886068
9903,0.000737746,0.004011956
9904,0.000764784,0.003951351
9905,0.000686363,0.005616161
9906,0.000808931,0.007802552
9907,0.000706478,0.006102703
9908,0.000761878,0.004959905
9909,0.000542286,0.003510253
9910,0.000775795,0.005006085
9911,0.000547011,0.003764509
9912,0.000361249,0.002238152
9913,0.000465617,0.003377558
9914,0.000522789,0.005627397
9915,0.000502394,0.002422729
9916,0.002768003,0.026928187
9917,0.000506181,0.003839777
9918,0.000342448,0.003475929
9919,0.000262703,0.002178015
9920,0.002342972,0.017981209
9921,0.000789537,0.008479382
9922,0.000964569,0.008285118
9923,0.000410146,0.0035116
9924,0.000146777,0.001380854
9925,0.000425718,0.004078171
9926,0.000698454,0.005312513
9927,0.000788777,0.007728919
9928,0.00129068,0.011676375
9929,0.000610763,0.004243625
9930,0.000366494,0.003164034
9931,0.000658403,0.003580147
9932,0.001369731,0.012029624
9933,0.000313537,0.002772224
9934,0.001019211,0.006956061
9935,0.000388282,0.003653068
9936,0.00064992,0.006546396
9937,0.000443462,0.003679755
9938,0.001222331,0.010614843
9939,0.001666445,0.013676328
9940,0.000201897,0.001881946
9941,0.000570086,0.004503818
9942,0.00098412,0.007875088
9943,0.00059726,0.005595957
9944,0.000625455,0.005235715
9945,0.00235444,0.016541968
9946,0.000403618,0.004838471
9947,0.00022763,0.002396495
9948,0.000417707,0.003987341
9949,0.000849509,0.009078577
9950,0.000526891,0.005562889
9951,0.000343425,0.004129299
9952,0.002166259,0.015710383
9953,0.000297762,0.003573965
9954,0.000221303,0.002080174
9955,0.00571745,0.040855325
9956,0.000222652,0.001619205
9957,0.000565304,0.002494285
9958,0.001263068,0.011268301
9959,0.004818688,0.033074099
9960,0.0051411,0.037469219
9961,0.000671383,0.00489277
9962,0.001385413,0.010033021
9963,0.001030211,0.004917152
9964,0.002061804,0.015395346
9965,0.000462121,0.003220037
9966,0.000685869,0.004580599
9967,0.000705902,0.004900926
9968,0.004416215,0.036748785
9969,0.000605662,0.004337898
9970,0.000768971,0.007584579
9971,0.000718521,0.005624287
9972,0.000580095,0.007597129
9973,0.000521638,0.004390463
9974,0.000446525,0.003385318
9975,0.00037126,0.000754146
9976,0.000984419,0.0090583
9977,0.000735171,0.006420729
9978,0.000942668,0.007614022
9979,0.000648416,0.006089356
9980,0.000455479,0.003195157
9981,0.000604316,0.005030609
9982,0.000352175,0.003047572
9983,0.000521981,0.003364451
9984,0.001479048,0.012990369
9985,0.000428081,0.003510212
9986,0.001434691,0.012965591
9987,0.00055772,0.004718059
9988,0.00056324,0.005404797
9989,0.000106814,0.001096916
9990,0.000800535,0.006389468
9991,0.000167218,0.001673273
9992,0.001111934,0.00771209
9993,0.000622888,0.002317197
9994,0.000746656,0.007969262
9995,0.003330905,0.020787152
9996,0.00077489,0.006235872
9997,0.000633162,0.006919223
9998,0.001052112,0.006429945
9999,0.000753186,0.005213952
0,0.000538891,0.004598878
1,0.007721668,0.018564241
2,0.005523313,0.022356481
3,0.001401006,0.007624165
4,0.002132063,0.011314823
5,0.004754494,0.02148641
6,0.003842061,0.020859055
7,0.003316597,0.025373084
8,0.00159579,0.013638118
9,0.001876647,0.014618852
10,0.001895953,0.014981239
11,0.001728155,0.012307508
12,0.002317319,0.01800014
13,0.002247524,0.015185147
14,0.001454303,0.010788935
15,0.001189435,0.008791446
16,0.000265446,0.002444145
17,0.00132885,0.011198274
18,0.001224603,0.003674096
19,0.001606377,0.0123003
20,0.001013894,0.006615202
21,0.000772504,0.005099129
22,0.000178329,0.001392509
23,0.001220265,0.006599945
24,0.001350316,0.007922063
25,0.000718128,0.002353434
26,0.000826727,0.005001934
27,0.001662485,0.009608383
28,0.001219713,0.008660271
29,0.000744257,0.006679807
30,0.001077719,0.008655185
31,0.000782849,0.007885414
32,0.006700676,0.03836879
33,0.000877238,0.00524379
34,0.000525677,0.005831605
35,0.001123893,0.006620356
36,0.000699618,0.004293002
37,0.001567516,0.009140334
38,0.000870485,0.002818942
39,0.001571668,0.012001185
40,0.000899832,0.006177629
41,0.001114069,0.007228796
42,0.000734479,0.008755573
43,0.000978738,0.005451464
44,0.001264909,0.008422413
45,0.000359109,0.004680038
46,0.001767214,0.010865689
47,0.001627283,0.00934288
48,0.005859747,0.030846433
49,0.001199059,0.006340018
50,0.001209146,0.006231562
51,0.00065084,0.005996955
52,0.001004753,0.003255829
53,0.001370824,0.005737046
54,0.000785609,0.004159751
55,0.002129966,0.013432423
56,0.001432318,0.006215041
57,0.002363128,0.018058175
58,0.000670432,0.004192271
59,0.001162864,0.009782262
60,0.00064393,0.004718694
61,0.000788947,0.005353543
62,0.000988243,0.003712859
63,0.001026107,0.007347286
64,0.000278418,0.00240342
65,0.000678369,0.002590774
66,0.000511846,0.002483449
67,0.00048722,0.001158972
68,0.002034911,0.009155509
69,0.000492458,0.004810164
70,0.000678423,0.004551233
71,0.000668797,0.005117203
72,0.00066012,0.004284198
73,0.010457325,0.087169311
74,0.000671637,0.00501084
75,0.006857465,0.057349512
76,0.000647965,0.003930749
77,0.000818132,0.005384044
78,0.000415028,0.002828772
79,0.002409311,0.014926737
80,0.001786374,0.01473837
81,0.000742728,0.006560694
82,0.003418903,0.022928681
83,0.000410499,0.003712504
84,0.001619705,0.014815181
85,0.000888332,0.006771604
86,0.003276116,0.025274391
87,0.001263064,0.010439156
88,0.00122216,0.010137625
89,0.000549898,0.004723282
90,0.000951071,0.006163027
91,0.001095795,0.007820135
92,0.000161362,0.000897959
93,0.000914098,0.009609536
94,0.000584769,0.004819225
95,0.000654097,0.005426311
96,0.00018341,0.001987315
97,0.000409179,0.001638235
98,0.000303263,0.003367378
99,0.000798128,0.002723039
100,0.000624304,0.003657493
101,0.00043033,0.002109715
102,0.00064142,0.004110476
103,0.000338781,0.002964019
104,0.000741022,0.006658163
105,0.000553928,0.004281049
106,0.000109492,0.00082533
107,0.000809184,0.003197059
108,0.000675799,0.002957785
109,0.000513335,0.005183357
110,0.001132101,0.008782559
111,0.001900429,0.01696962
112,0.000524259,0.002043309
113,0.000131567,0.001014784
114,0.000617358,0.002673356
115,0.000585912,0.002755999
116,0.000460814,0.003289209
117,0.001349986,0.007681046
118,0.000429946,0.004485804
119,0.000685254,0.003213108
120,0.000440283,0.003625604
121,0.000869879,0.002913483
122,0.00414033,0.030339773
123,0.000973153,0.004149042
124,0.000377632,0.003214918
125,0.00145124,0.006355741
126,0.001494645,0.009538079
127,0.000779115,0.006071365
128,0.001219618,0.010198863
129,0.001851634,0.012218073
130,0.002185684,0.013101746
131,0.00101278,0.005896937
132,7.30E-05,0.000738297
133,0.001567377,0.003811936
134,0.002359601,0.006701412
135,0.007758447,0.061493787
136,0.000734986,0.002695222
137,0.000768033,0.003730895
138,0.001233234,0.004093086
139,0.001090696,0.004311213
140,0.000348837,0.00276817
141,0.00153542,0.010163683
142,0.001677131,0.00835194
143,0.001681617,0.008623952
144,0.001545815,0.011951575
145,0.004608578,0.03474591
146,0.000402907,0.002302849
147,0.001049492,0.008253911
148,0.000527601,0.004775882
149,0.000675489,0.004840939
150,0.00108825,0.008460814
151,0.000884555,0.006004366
152,0.000540377,0.001363186
153,0.00129561,0.009680355
154,0.000803984,0.005668642
155,0.000502057,0.004340979
156,0.000663627,0.004385383
157,0.000410931,0.003493478
158,0.001080982,0.007429414
159,0.000661361,0.001475119
160,0.000261443,0.001434598
161,0.001503695,0.009864245
162,0.00229238,0.008817238
163,0.001005121,0.002386577
164,0.000893618,0.009011949
165,0.001152015,0.006088144
166,0.001412389,0.003878766
167,0.001469239,0.006243654
168,0.000607029,0.006958788
169,0.001313851,0.007276889
170,0.001224355,0.003854238
171,0.002115567,0.013145755
172,0.000761264,0.005616686
173,0.003344239,0.023458213
174,0.000515035,0.00330353
175,0.000631922,0.003705204
176,0.001060934,0.008076149
177,0.001488233,0.010629137
178,0.000662853,0.003710876
179,0.001110722,0.007690539
180,0.000517162,0.004069175
181,0.002312544,0.018812551
182,0.00140008,0.008213763
183,0.000562914,0.004969135
184,0.000913994,0.005709681
185,0.001210915,0.005914789
186,0.000669203,0.005099468
187,0.003321927,0.023819814
188,0.001368019,0.004936461
189,0.002473828,0.019124976
190,0.00043667,0.005219397
191,0.001109138,0.004342831
192,0.001771147,0.007025002
193,0.001205807,0.004868387
194,0.000277233,0.002867645
195,0.000997139,0.006520204
196,0.001249661,0.008290725
197,0.000547048,0.002732523
198,0.003500014,0.026077757
199,0.001018436,0.007493826
200,0.000889407,0.003148726
201,0.000781586,0.004804482
202,0.001167689,0.006927131
203,0.000985185,0.004235369
204,0.000938312,0.00547139
205,0.000246727,0.001343338
206,0.000727926,0.004209263
207,0.000745376,0.006040827
208,0.005787088,0.044722618
209,0.001165203,0.004656307
210,0.001553906,0.012405135
211,0.000351778,0.001595721
212,0.000574393,0.001598398
213,0.002533219,0.015609054
214,0.001133076,0.005789441
215,0.000816177,0.004768752
216,0.000985582,0.007365092
217,0.000979568,0.004463567
218,0.000592757,0.005371261
219,0.002233445,0.013872743
220,0.003155524,0.023189278
221,0.001683114,0.008715014
222,0.000585342,0.002644894
223,0.000958258,0.005954888
224,0.001226771,0.004239836
225,0.001042381,0.002004919
226,0.000486239,0.003394817
227,0.001010868,0.004018108
228,0.00109237,0.00564084
229,0.003697333,0.032711626
230,0.000875193,0.007428725
231,0.001064882,0.006741777
232,0.003203931,0.023647935
233,0.001198292,0.008197692
234,0.001022866,0.005549152
235,0.00072617,0.005839481
236,0.000362952,0.003194316
237,0.002101955,0.014980203
238,0.000743511,0.003124795
239,0.001151358,0.009911561
240,0.000436913,0.001385926
241,0.000795048,0.004149387
242,0.000522143,0.004932735
243,0.001066731,0.006716435
244,0.001255187,0.007957616
245,0.000393499,0.002714221
246,0.000489321,0.002670222
247,0.000758359,0.004449307
248,0.000516284,0.004282922
249,0.000506702,0.001938808
250,0.000514323,0.002762258
251,0.000510127,0.004096373
252,0.000557876,0.002536741
253,0.000180493,0.001493374
254,0.000981965,0.005811433
255,0.000672899,0.003494107
256,0.000372641,0.003341326
257,0.000389954,0.001117667
258,0.001257361,0.006745505
259,0.001338046,0.009131516
260,0.001319555,0.004358375
261,0.001890534,0.006435184
262,0.001747945,0.006335383
263,0.00084027,0.00333064
264,0.003188819,0.024798431
265,0.002127112,0.01283214
266,0.001522522,0.007651302
267,0.001021043,0.004483727
268,0.000542325,0.004830909
269,0.000896997,0.004690112
270,0.001904911,0.009989331
271,0.001968024,0.009530615
272,0.001730886,0.014633845
273,0.000906801,0.006383184
274,0.001402265,0.005904342
275,0.00138824,0.004791717
276,0.000785481,0.00563453
277,0.000887274,0.0038289
278,0.002462201,0.011588478
279,0.001357566,0.004034511
280,0.000685226,0.002661907
281,0.000770565,0.008058021
282,0.001060676,0.002930229
283,0.011497611,0.080120395
284,0.001260388,0.006065797
285,0.001198042,0.011115056
286,0.000727595,0.006241126
287,0.000767743,0.003714755
288,0.002106167,0.016622846
289,0.000830909,0.007494985
290,0.00068028,0.005387145
291,0.000913004,0.007615347
292,0.000210266,0.002058701
293,0.000759624,0.0067905
294,0.000622256,0.005589424
295,0.00042132,0.002568113
296,0.000395257,0.00416644
297,0.000751877,0.007159743
298,0.000656176,0.00669554
299,0.000470882,0.001409245
300,0.001824972,0.013682359
301,0.000566446,0.004609281
302,0.000594168,0.006046818
303,0.000251937,0.002438311
304,0.000252714,0.002534007
305,0.000319866,0.003171489
306,0.001011978,0.007358627
307,0.000249393,0.002145891
308,0.000251971,0.002105422
309,0.000346902,0.003342879
310,0.000189278,0.001196458
311,0.000973013,0.005624107
312,0.001554729,0.013109834
313,0.000383429,0.004251947
314,0.001186459,0.008754302
315,0.000517741,0.004318218
316,0.000446137,0.003066638
317,0.000445302,0.002702151
318,0.00286713,0.018211385
319,0.000511319,0.005531848
320,0.000539175,0.002482148
321,0.000503917,0.004256857
322,0.000476628,0.003211828
323,0.000575734,0.003649486
324,0.000311559,0.002371961
325,0.000526194,0.00311316
326,0.000746509,0.009683682
327,0.000659028,0.004498769
328,0.000403604,0.002925366
329,0.000820916,0.004685992
330,0.000362683,0.001814509
331,0.000654687,0.005125826
332,0.000662969,0.003533399
333,0.001601944,0.011048022
334,0.000456939,0.003393218
335,0.002227561,0.015954876
336,0.000647905,0.005069368
337,0.00073491,0.005428778
338,0.000656922,0.003729419
339,0.001306978,0.010510769
340,0.001309209,0.009375644
341,0.000795686,0.004677164
342,0.000555944,0.003991885
343,0.000239936,0.00239166
344,0.000275973,0.001380291
345,0.00026529,0.002327265
346,0.000884507,0.005713318
347,0.000243993,0.002325815
348,0.005474568,0.046513151
349,0.001351009,0.008022806
350,0.000842884,0.005344765
351,9.50E-05,0.000756426
352,0.001215317,0.006094488
353,0.00105705,0.008345418
354,0.000775583,0.005889722
355,0.001293415,0.006972083
356,0.000594303,0.002681671
357,0.001095271,0.006954212
358,0.000754387,0.00374908
359,0.001085255,0.009135312
360,0.000780845,0.004917567
361,0.001001568,0.0060097
362,0.00055907,0.003488902
363,0.001180632,0.007616258
364,0.000288683,0.002311209
365,0.000512773,0.002736475
366,0.000522314,0.002943199
367,0.000949172,0.005092902
368,0.006122846,0.050920606
369,0.000826423,0.00597611
370,0.001259754,0.008314117
371,0.000546016,0.003202671
372,0.000525228,0.004335403
373,0.000536787,0.004907325
374,0.000801108,0.00703243
375,0.000426689,0.003604517
376,0.00026381,0.00059142
377,0.000691124,0.004552861
378,0.000533464,0.003310916
379,0.000737429,0.003618083
380,0.001025046,0.005793937
381,0.000516561,0.003888883
382,0.000994316,0.005417351
383,0.000384681,0.0039668
384,0.000942029,0.006055819
385,0.0015241,0.009450287
386,0.000532124,0.004062471
387,0.000706204,0.002986619
388,0.000641417,0.001466399
389,0.000213974,0.00166459
390,0.003901548,0.021560861
391,0.001727884,0.008437928
392,0.001616927,0.005960538
393,0.001240223,0.005370899
394,0.0009747,0.005771839
395,0.000852304,0.005601058
396,0.001211696,0.006164763
397,0.001416889,0.006667401
398,0.000900467,0.007308639
399,0.002069536,0.013931078
400,0.001768705,0.00882483
401,0.001956018,0.007152971
402,0.0028805,0.016721478
403,0.00171085,0.012149286
404,0.000785169,0.005234422
405,0.002061686,0.017100132
406,0.001543546,0.008390703
407,0.001309848,0.008856391
408,0.000540651,0.004395047
409,0.000845236,0.003998296
410,0.000774406,0.001866448
411,0.001006958,0.007662891
412,0.000577504,0.00311714
413,0.00045669,0.00125961
414,0.000209315,0.00279571
415,0.000570044,0.003234927
416,0.000444511,0.001386772
417,0.000257378,0.002013052
418,0.00039942,0.002686275
419,0.000839431,0.006628995
420,0.000561707,0.002614814
421,0.000397757,0.002596292
422,0.0005783,0.002224983
423,0.005503409,0.030851441
424,0.000343836,0.002922956
425,0.001178733,0.006253114
426,0.000976108,0.006639115
427,0.000719023,0.005951869
428,0.000396446,0.002988834
429,0.00040047,0.002115402
430,0.000510577,0.00487631
431,0.000387931,0.003069492
432,0.000458987,0.003666337
433,0.000516326,0.003936572
434,0.000749191,0.006977967
435,0.000498042,0.006333405
436,0.000273745,0.002264689
437,0.000481113,0.004883638
438,0.000194352,0.001652027
439,0.000399376,0.004767196
440,0.000260914,0.00144738
441,0.00396784,0.029526733
442,0.000318733,0.002422908
443,0.000891175,0.008894339
444,0.00047609,0.003339164
445,0.00023458,0.001542217
446,0.000289047,0.002917337
447,0.002051584,0.014583695
448,0.000706138,0.003898149
449,0.000410631,0.004009781
450,0.001059098,0.007677384
451,0.00055573,0.004851097
452,0.00116128,0.009501973
453,0.000982554,0.005098267
454,0.001051033,0.009477292
455,0.001128964,0.00336699
456,0.001039295,0.004292002
457,0.000466815,0.003413944
458,0.001021423,0.00335865
459,0.00082432,0.002477185
460,0.000699858,0.006040711
461,0.001077091,0.006126525
462,0.000932236,0.003320782
463,0.000411432,0.003871166
464,0.000939468,0.003290568
465,0.001156421,0.004448085
466,0.000698005,0.002947843
467,0.000374279,0.002678783
468,0.001084657,0.006718109
469,0.006018094,0.047338402
470,0.000592922,0.006155239
471,0.00047494,0.004149606
472,0.000417902,0.00360153
473,0.000624882,0.005192013
474,0.000531293,0.002386689
475,0.000313342,0.001648153
476,0.001187448,0.009390813
477,0.000906315,0.008359087
478,0.004431145,0.027289037
479,0.000974715,0.004494671
480,0.000730128,0.004604713
481,0.00364573,0.024915785
482,0.001129715,0.004908598
483,0.001448461,0.007423175
484,0.001469257,0.009757895
485,0.001062325,0.005476116
486,0.000535839,0.002484774
487,0.000754455,0.003725933
488,0.000952492,0.006546071
489,0.000898377,0.008687958
490,0.000454744,0.004500457
491,0.000435096,0.003809147
492,0.002966008,0.018595146
493,0.000642677,0.005707776
494,0.000343518,0.003412636
495,0.000605323,0.005607802
496,0.000489186,0.004588517
497,0.005043689,0.039782015
498,0.000838846,0.004440322
499,0.00126438,0.012315116
500,0.000797943,0.004504272
501,0.000881262,0.005723905
502,0.001453473,0.010145488
503,0.001288073,0.008428204
504,0.00352399,0.028827162
505,0.000154363,0.001841668
506,0.000603966,0.004760847
507,0.001507345,0.00684489
508,0.000524659,0.002483571
509,0.000399852,0.003136749
510,0.000364678,0.00320669
511,0.000266806,0.002372939
512,0.000170505,0.001759026
513,0.001021156,0.007924585
514,0.000197791,0.001672781
515,0.00307407,0.015516124
516,0.001422681,0.00876498
517,0.000920581,0.004639389
518,0.000276772,0.001967227
519,0.000434066,0.004633536
520,0.00021601,0.002730339
521,0.00045805,0.003106091
522,0.001112936,0.008283751
523,0.000510771,0.003085804
524,0.000362117,0.003103801
525,0.000181683,0.001805763
526,0.000529427,0.002731569
527,0.000274312,0.002655579
528,0.000728185,0.003235309
529,0.000552713,0.002270487
530,0.000362105,0.001951558
531,0.000630336,0.004517381
532,0.00190208,0.014595042
533,0.000733782,0.004372881
534,0.004288588,0.030899224
535,0.000919937,0.00726676
536,0.000548971,0.005211104
537,0.000864783,0.007776166
538,0.00083965,0.004270841
539,0.001071921,0.01028343
540,0.000683019,0.00513833
541,0.000807608,0.005774722
542,0.006948734,0.050045896
543,0.000939045,0.00450473
544,0.000914293,0.006117088
545,0.00041733,0.003503565
546,0.000624485,0.004902626
547,0.000587651,0.004840329
548,0.000300744,0.001179947
549,0.001352992,0.010589897
550,0.000465264,0.004647453
551,0.000841937,0.007995635
552,0.000158197,0.002021457
553,0.000400129,0.002577067
554,0.000251914,0.001600758
555,0.001479565,0.012450597
556,0.000142795,0.001600814
557,0.001135892,0.008743225
558,0.000657516,0.005359488
559,0.000356483,0.003212664
560,0.000703379,0.006993239
561,0.000401399,0.00369117
562,0.000351164,0.003661294
563,0.001063592,0.012391674
564,0.000397263,0.00294616
565,0.000309957,0.003499981
566,0.000171433,0.000834799
567,0.002075923,0.016259889
568,0.001330403,0.009325388
569,0.000307989,0.00259662
570,0.000818302,0.003817185
571,0.000455585,0.002910136
572,0.000870259,0.007263186
573,0.000852496,0.005156422
574,0.000108987,0.001054405
575,0.000596768,0.002943725
576,0.000297353,0.002735124
577,0.000627416,0.004960672
578,0.000485405,0.003320892
579,0.000541904,0.004100909
580,0.00049943,0.00347194
581,0.000603956,0.004286451
582,0.000422122,0.0035009
583,0.000530315,0.003904125
584,0.000786491,0.005853266
585,0.000509567,0.004838555
586,0.000744993,0.006143382
587,0.000353399,0.00296351
588,0.000931601,0.003968847
589,0.000938527,0.005973704
590,0.000859435,0.005534379
591,0.002178578,0.013157315
592,0.000759873,0.005270972
593,0.000923233,0.007409545
594,0.000876734,0.001296797
595,0.00083498,0.00430916
596,0.001109366,0.007251897
597,0.003075326,0.021891155
598,0.001118408,0.005308463
599,0.001005423,0.007395628
600,0.000637966,0.002559962
601,0.000919919,0.004908867
602,0.000610074,0.004206794
603,0.0007429,0.004802511
604,0.000513273,0.002671722
605,0.000338973,0.003569097
606,0.000640707,0.005795433
607,0.000382038,0.003605886
608,0.001745044,0.013648589
609,0.000661383,0.005235713
610,0.003562389,0.033077974
611,0.000819535,0.004898658
612,0.00077442,0.005821451
613,0.00067227,0.005113458
614,0.000768068,0.005505818
615,0.000467505,0.002301329
616,0.000388619,0.002428513
617,0.003073711,0.024568367
618,0.00068454,0.005902047
619,0.003180213,0.021766907
620,0.00034206,0.003304678
621,0.000419115,0.003279804
622,0.000195058,0.002065752
623,0.000338217,0.00353158
624,0.000431082,0.004619644
625,0.005459811,0.03800699
626,0.000346858,0.002060746
627,0.000736348,0.005717058
628,0.000616938,0.003345846
629,0.000479881,0.004726489
630,0.000771798,0.004109936
631,0.000566619,0.004867724
632,0.000839651,0.00565211
633,0.001023283,0.008241212
634,0.000437504,0.002878386
635,0.000437671,0.003846831
636,0.000403367,0.001970075
637,0.001927612,0.014156415
638,0.000243661,0.002269858
639,0.0002731,0.002824554
640,0.000752617,0.006102829
641,0.000551044,0.003396798
642,0.000254276,0.002404267
643,0.000927733,0.003233617
644,0.0009709,0.002893201
645,0.000533096,0.004064032
646,0.000772444,0.002608507
647,0.001002987,0.004793503
648,0.000647143,0.003709572
649,0.001692879,0.013720297
650,0.001717,0.007948857
651,0.000501138,0.002766708
652,0.000930464,0.004294822
653,0.001275239,0.005842363
654,0.001170917,0.007904831
655,0.000781768,0.007504483
656,0.001129228,0.00330551
657,0.001257923,0.004170755
658,0.000767592,0.00496754
659,0.001633224,0.010059391
660,0.001245826,0.007633291
661,0.000917037,0.007678756
662,0.0009254,0.003680787
663,0.001707377,0.007846851
664,0.000849414,0.006011725
665,0.001353398,0.009706438
666,0.001596634,0.003550498
667,0.001271223,0.00521965
668,0.00089431,0.002739073
669,0.00279071,0.015081718
670,0.001740181,0.010136922
671,0.001093068,0.009133503
672,0.00054624,0.002146904
673,0.00108765,0.006914147
674,0.000314853,0.001908292
675,0.001459646,0.008789441
676,0.000920127,0.004869007
677,0.000926899,0.004812771
678,0.00065374,0.003126252
679,0.002007822,0.015707932
680,0.00105577,0.007529195
681,0.000790749,0.005515584
682,0.000510569,0.002737556
683,0.000386391,0.00305639
684,0.000746971,0.00675378
685,0.000840078,0.003157866
686,0.001194722,0.007757301
687,0.000498507,0.002730269
688,0.002801833,0.016719509
689,0.001388361,0.005746069
690,0.00031472,0.002000852
691,0.001616488,0.009596891
692,0.001802572,0.004606627
693,0.003386999,0.021600293
694,0.00114264,0.0052416
695,0.002238445,0.011907558
696,0.001581634,0.006381155
697,0.001967411,0.005248094
698,0.001256335,0.005839688
699,0.0014763,0.01226823
700,0.001265077,0.005723702
701,0.001041454,0.002207935
702,0.000965484,0.006206495
703,0.000568417,0.004848319
704,0.000771131,0.002843869
705,0.0009677,0.002700487
706,0.00086004,0.005820467
707,0.000619818,0.003988282
708,0.006937562,0.0458997
709,0.000804088,0.00521448
710,0.00057237,0.00417229
711,0.001170229,0.00826455
712,0.001023789,0.004824765
713,0.001281548,0.007503654
714,0.00109121,0.010033832
715,0.000930732,0.006247488
716,0.000431012,0.000921336
717,0.000506637,0.00302309
718,0.000569654,0.00239101
719,0.001049282,0.008065747
720,0.000807283,0.008013665
721,0.00033533,0.001611026
722,0.000854951,0.008003728
723,0.001041179,0.008128576
724,0.00071354,0.005395024
725,0.000430174,0.00312027
726,0.00082804,0.005480285
727,0.000549086,0.004521765
728,0.001284981,0.007835692
729,0.000604858,0.003251048
730,0.00056675,0.0041605
731,0.000650472,0.003875229
732,0.000450318,0.004829275
733,0.000320962,0.002344787
734,0.000445678,0.003384155
735,0.000464151,0.002196884
736,0.000334618,0.00348285
737,0.00031445,0.002571334
738,0.00034066,0.003666854
739,0.000111197,0.000773015
740,0.000845139,0.005483575
741,0.000515893,0.005285763
742,4.93E-05,0.000357033
743,0.008376986,0.077089307
744,0.001279326,0.006705939
